account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,Orders_per_Month,total_customer_spend,inactivity_risk_score,frustration_index,discount_hunter
40,83.14,1,22,0.212,0.048,0,0,1.6,0.723,2.29,4.47,7.13,4.0,0,1.025,83.14,8.461538461538462,0.0,0.848
24,28.35,1,24,0.194,0.0248,1,0,2.4,0.932,4.53,4.63,8.78,4.2,0,1.0416666666666667,28.35,7.0588235294117645,0.002535787321063395,0.8148000000000001
49,117.29,13,16,0.137,0.0184,0,0,4.7,0.698,5.0,6.2,9.94,3.3,0,1.2653061224489797,1524.77,2.807017543859649,0.0,0.4521
18,38.7,10,7,0.079,0.172,0,1,0.1,0.366,4.81,5.02,9.24,3.3,0,1.5555555555555556,387.0,6.363636363636363,0.0,0.2607
14,35.6,1,26,0.041,0.0304,0,0,2.2,0.773,2.38,4.47,7.28,3.1,0,1.0714285714285714,35.6,8.125,0.0,0.12710000000000002
32,22.52,25,79,0.087,0.0544,1,1,4.5,0.323,3.8,3.38,7.95,3.5,1,1.78125,563.0,14.363636363636363,0.006078212290502793,0.3045
26,117.71,1,38,0.405,0.0488,1,0,0.6,0.479,2.08,3.33,6.25,5.1,1,1.0384615384615385,117.71,23.75,0.006731034482758621,2.0655
5,81.64,3,43,0.247,0.0024,0,1,2.2,0.64,4.95,3.68,9.94,4.2,0,1.6,244.92000000000002,13.4375,0.0,1.0374
2,108.06,1,36,0.148,0.0904,3,0,5.3,0.875,5.0,5.0,7.7,3.4,0,1.5,108.06,5.714285714285714,0.03117241379310345,0.5032
32,353.29,25,8,0.234,0.0408,4,1,3.4,0.284,2.82,6.57,5.02,2.5,0,1.78125,8832.25,1.8181818181818181,0.02710963455149502,0.5850000000000001
2,36.56,1,2,0.261,0.0736,1,0,3.6,0.653,4.2,6.13,8.29,4.6,0,1.5,36.56,0.4347826086956522,0.007922497308934339,1.2006
60,68.88,16,2,0.463,0.1496,1,0,4.9,0.88,3.24,7.07,7.07,5.8,0,1.2666666666666666,1102.08,0.3389830508474576,0.018537794299876086,2.6854
41,24.04,42,15,0.299,0.0512,0,0,1.5,0.581,3.94,6.15,8.77,4.9,0,2.024390243902439,1009.68,6.0,0.0,1.4651
7,16.24,2,18,0.414,0.1592,2,0,0.0,0.546,3.7,4.17,6.84,5.8,0,1.2857142857142856,32.48,18.0,0.040612244897959185,2.4012
15,55.4,12,15,0.055,0.0176,1,1,3.4,0.342,3.48,5.78,7.75,3.1,0,1.8,664.8,3.4090909090909087,0.0020114285714285716,0.1705
48,64.58,25,0,0.451,0.0024,1,1,3.4,0.647,4.61,6.97,8.94,5.8,0,1.5208333333333335,1614.5,0.0,0.00024144869215291748,2.6158
39,39.53,1,2,0.27,0.072,1,0,4.1,0.777,2.49,6.3,6.58,4.7,0,1.0256410256410255,39.53,0.3921568627450981,0.00949868073878628,1.2690000000000001
40,149.88,11,1,0.531,0.1728,1,0,4.5,0.436,3.7,6.82,7.46,5.8,0,1.275,1648.6799999999998,0.18181818181818182,0.020425531914893616,3.0798
30,75.39,8,22,0.738,0.0072,0,0,4.0,0.743,4.08,5.5,9.06,7.7,0,1.2666666666666666,603.12,4.4,0.0,5.6826
23,108.28,12,49,0.66,0.0032,0,0,2.4,0.301,4.16,3.75,9.15,7.0,0,1.5217391304347827,1299.3600000000001,14.411764705882353,0.0,4.62
27,41.88,1,8,0.318,0.036,1,0,1.6,0.289,3.75,5.17,7.96,5.0,0,1.037037037037037,41.88,3.0769230769230766,0.0040178571428571425,1.59
13,101.78,1,8,0.633,0.1128,2,1,6.4,0.783,3.62,6.77,6.91,6.8,0,1.0769230769230769,101.78,1.081081081081081,0.02852085967130215,4.3044
28,95.9,1,37,0.045,0.0024,1,0,3.6,0.531,4.42,4.38,8.75,2.7,0,1.0357142857142858,95.9,8.043478260869566,0.00024615384615384614,0.1215
58,88.03,1,66,0.339,0.1016,1,1,3.7,0.735,3.15,2.97,7.14,4.8,0,1.0172413793103448,88.03,14.042553191489361,0.01248157248157248,1.6272
27,49.61,1,57,0.202,0.1272,2,0,3.5,0.655,4.15,3.35,7.39,4.1,1,1.037037037037037,49.61,12.666666666666666,0.03032181168057211,0.8281999999999999
30,31.12,1,7,0.089,0.0352,0,0,3.0,0.577,4.07,5.68,8.95,3.4,0,1.0333333333333334,31.12,1.75,0.0,0.3026
2,60.18,1,2,0.129,0.0024,1,0,2.0,0.501,4.65,5.6,8.98,3.5,0,1.5,60.18,0.6666666666666666,0.00024048096192384765,0.4515
30,46.85,8,24,0.391,0.02,1,0,4.5,0.953,3.6,5.57,7.87,5.5,0,1.2666666666666666,374.8,4.363636363636363,0.002254791431792559,2.1505
3,138.55,1,125,0.194,0.04,0,1,3.8,0.576,3.97,1.3,8.84,3.5,1,1.3333333333333333,138.55,26.041666666666668,0.0,0.679
55,105.6,14,45,0.34,0.0048,0,0,2.2,0.631,2.09,3.95,7.07,4.7,0,1.2545454545454544,1478.3999999999999,14.0625,0.0,1.598
22,82.95,6,9,0.157,0.1584,0,0,4.3,0.595,3.32,6.18,7.79,3.6,0,1.2727272727272727,497.70000000000005,1.6981132075471699,0.0,0.5652
29,25.65,1,29,0.091,0.108,1,0,1.3,0.655,3.06,4.02,7.03,3.5,0,1.0344827586206897,25.65,12.608695652173914,0.01344956413449564,0.3185
14,70.17,8,45,0.129,0.0616,0,0,0.0,0.846,4.52,3.02,9.31,3.5,1,1.5714285714285714,561.36,45.0,0.0,0.4515
45,31.88,23,3,0.174,0.1264,0,0,3.1,0.795,3.9,6.65,8.48,4.0,0,1.511111111111111,733.24,0.7317073170731708,0.0,0.696
15,99.52,8,18,0.108,0.0552,1,0,1.7,0.575,4.21,4.93,8.36,3.2,0,1.5333333333333332,796.16,6.666666666666666,0.005897435897435898,0.3456
50,85.31,1,9,0.339,0.0496,1,0,3.9,0.89,3.72,5.88,7.89,4.9,0,1.02,85.31,1.8367346938775508,0.005579302587176602,1.6611000000000002
14,54.46,1,64,0.207,0.02,1,0,3.4,0.768,4.28,2.97,8.55,4.1,1,1.0714285714285714,54.46,14.545454545454545,0.002094240837696335,0.8486999999999999
49,78.39,50,20,0.068,0.0816,0,1,0.1,0.912,4.01,5.7,8.74,3.0,0,2.020408163265306,3919.5,18.18181818181818,0.0,0.20400000000000001
34,23.86,1,76,0.564,0.0216,0,0,0.0,0.032,5.0,1.23,9.93,6.8,1,1.0294117647058822,23.86,76.0,0.0,3.8351999999999995
48,51.77,1,33,0.102,0.044,1,0,4.4,0.474,5.0,4.85,9.19,3.4,0,1.0208333333333333,51.77,6.111111111111111,0.0043179587831207065,0.34679999999999994
3,50.88,1,30,0.168,0.056,0,0,1.2,0.699,2.15,3.93,6.96,3.9,0,1.3333333333333333,50.88,13.636363636363635,0.0,0.6552
44,57.74,12,8,0.463,0.0144,1,0,3.5,0.631,3.72,6.17,8.01,5.9,0,1.2727272727272727,692.88,1.7777777777777777,0.0015982241953385128,2.7317000000000005
17,41.0,1,18,0.298,0.0296,0,0,0.0,0.697,4.96,4.13,9.86,4.8,0,1.0588235294117647,41.0,18.0,0.0,1.4304
48,299.61,1,4,0.306,0.0128,0,0,5.5,0.653,5.0,6.67,9.96,3.3,0,1.0208333333333333,299.61,0.6153846153846154,0.0,1.0098
35,54.04,1,15,0.215,0.2936,1,0,4.8,0.603,4.59,5.88,7.94,4.2,0,1.0285714285714285,54.04,2.586206896551724,0.032841163310961964,0.903
49,202.26,13,136,0.133,0.0456,0,0,5.2,0.656,2.51,2.17,7.36,2.7,1,1.2653061224489797,2629.38,21.93548387096774,0.0,0.35910000000000003
33,66.99,9,54,0.068,0.0864,1,0,3.6,0.809,3.33,3.8,7.38,3.1,1,1.2727272727272727,602.91,11.73913043478261,0.010310262529832937,0.21080000000000002
37,180.5,10,1,0.402,0.0336,0,0,5.2,0.934,5.0,7.02,9.89,4.7,0,1.2702702702702702,1805.0,0.16129032258064516,0.0,1.8894000000000002
33,48.94,1,22,0.077,0.1688,3,0,2.9,0.194,2.74,4.9,5.18,3.2,0,1.0303030303030303,48.94,5.641025641025641,0.08194174757281553,0.2464
48,56.93,1,106,0.237,0.0567999999999999,2,1,5.4,0.591,1.79,1.83,5.27,4.3,1,1.0208333333333333,56.93,16.5625,0.018118022328548613,1.0191
23,21.64,1,5,0.345,0.0248,0,0,3.3,0.502,5.0,5.88,9.92,5.3,0,1.0434782608695652,21.64,1.1627906976744187,0.0,1.8284999999999998
55,36.54,1,15,0.308,0.032,0,0,0.0,0.622,4.47,4.28,9.36,4.9,0,1.018181818181818,36.54,15.0,0.0,1.5092
28,41.94,8,14,0.213,0.032,1,0,1.7,0.752,4.38,5.13,8.61,4.2,0,1.2857142857142856,335.52,5.185185185185185,0.0033298647242455777,0.8946000000000001
17,111.88,1,9,0.157,0.1624,2,0,4.8,0.645,3.41,6.18,6.54,3.4,0,1.0588235294117647,111.88,1.5517241379310345,0.043076923076923075,0.5337999999999999
12,54.01,4,26,0.348,0.0632,0,0,2.5,0.598,5.0,4.67,9.79,5.1,0,1.3333333333333333,216.04,7.428571428571429,0.0,1.7747999999999997
58,25.66,59,59,0.419,0.2368,0,1,6.1,0.678,5.0,5.75,9.21,5.8,0,2.0172413793103448,1513.94,8.309859154929578,0.0,2.4301999999999997
9,69.62,3,19,0.242,0.0504,0,0,3.6,0.52,1.97,5.35,6.8,4.3,0,1.3333333333333333,208.86,4.130434782608696,0.0,1.0406
9,164.24,7,90,0.129,0.0448,1,0,2.7,0.827,4.62,1.63,8.8,2.9,1,1.7777777777777777,1149.68,24.324324324324323,0.004571428571428571,0.3741
11,247.28,1,4,0.895,0.0456,1,1,2.0,0.656,5.0,5.5,9.18,7.8,0,1.0909090909090908,247.28,1.3333333333333333,0.004479371316306484,6.981
30,120.26,16,1,0.323,0.0984,0,0,0.0,0.615,4.43,5.48,9.1,4.5,0,1.5333333333333332,1924.16,1.0,0.0,1.4535
18,98.48,1,1,0.005,0.124,1,0,3.7,0.362,2.72,6.22,6.64,2.4,0,1.0555555555555556,98.48,0.2127659574468085,0.016230366492146597,0.012
48,168.57,25,30,0.253,0.1248,1,1,1.2,0.701,3.5,4.73,7.42,3.8,0,1.5208333333333335,4214.25,13.636363636363635,0.014821852731591449,0.9613999999999999
17,105.12,1,27,0.273,0.0528,0,0,2.6,0.588,5.0,4.55,9.82,4.3,0,1.0588235294117647,105.12,7.5,0.0,1.1739
18,52.59,1,8,0.619,0.0352,0,0,3.3,0.81,5.0,5.73,9.88,7.0,0,1.0555555555555556,52.59,1.8604651162790697,0.0,4.333
58,98.65,1,17,0.021,0.0576,3,0,1.9,0.518,2.98,4.82,5.79,2.6,0,1.0172413793103448,98.65,5.862068965517242,0.02544918998527246,0.0546
47,90.84,36,62,0.276,0.2792,1,0,2.4,0.864,3.57,3.9,6.97,4.4,1,1.7659574468085106,3270.2400000000002,18.235294117647058,0.03503136762860728,1.2144000000000001
37,43.85,19,61,0.212,0.0536,1,0,1.5,0.777,3.91,3.08,8.06,4.2,1,1.5135135135135136,833.15,24.4,0.005916114790286976,0.8904
14,85.44,1,59,0.267,0.012,0,0,3.7,0.666,4.72,3.32,9.68,4.4,0,1.0714285714285714,85.44,12.553191489361701,0.0,1.1748
15,33.34,1,52,0.444,0.3168,1,0,4.5,0.631,3.82,3.93,7.1,5.9,0,1.0666666666666667,33.34,9.454545454545455,0.03911111111111112,2.6196
1,134.22,1,9,0.287,0.0576,1,0,2.1,0.625,4.68,5.28,8.82,4.2,0,2.0,134.22,2.903225806451613,0.005865580448065173,1.2054
8,55.88,3,81,0.298,0.064,0,0,2.2,0.304,3.87,1.78,8.66,4.8,1,1.375,167.64000000000001,25.3125,0.0,1.4304
11,85.56,6,14,0.241,0.08,1,0,0.1,0.193,3.86,4.53,7.93,4.2,0,1.5454545454545454,513.36,12.727272727272727,0.008958566629339306,1.0122
47,86.39,1,17,0.19,0.1072,3,0,0.0,0.694,3.38,4.18,6.02,3.8,0,1.0212765957446808,86.39,17.0,0.04581196581196582,0.722
28,93.03,1,8,0.427,0.1392,0,0,3.0,0.42,3.21,5.63,7.75,5.4,0,1.0357142857142858,93.03,2.0,0.0,2.3058
33,132.63,17,21,0.598,0.0176,0,0,0.6,0.735,3.84,4.72,8.78,6.4,0,1.5151515151515151,2254.71,13.125,0.0,3.8272
37,134.77,1,4,0.514,0.0032,1,0,2.3,0.625,3.42,5.6,7.74,5.8,0,1.027027027027027,134.77,1.2121212121212122,0.00036613272311212814,2.9812
10,72.48,6,18,0.374,0.0432,1,0,1.0,0.66,2.07,4.63,6.26,5.2,0,1.6,434.88,9.0,0.005950413223140496,1.9448
55,32.04,14,51,0.319,0.0296,0,0,5.4,0.314,4.04,4.72,8.94,5.0,0,1.2545454545454544,448.56,7.96875,0.0,1.595
49,119.41,1,8,0.203,0.0016,1,1,5.4,0.469,3.7,6.43,8.03,3.7,0,1.0204081632653061,119.41,1.25,0.00017718715393134,0.7511000000000001
51,21.5,26,59,0.031,0.1104,2,1,5.7,0.137,3.57,4.82,6.87,3.1,0,1.5098039215686274,559.0,8.805970149253731,0.028055908513341804,0.0961
4,74.38,1,5,0.095,0.0264,2,0,1.6,0.849,3.64,5.32,7.22,3.2,0,1.25,74.38,1.923076923076923,0.006423357664233577,0.30400000000000005
21,134.32,11,1,0.301,0.04,0,1,3.9,0.402,4.86,6.62,9.73,4.3,0,1.5238095238095237,1477.52,0.2040816326530612,0.0,1.2943
14,60.47,4,6,0.412,0.0784,1,0,5.5,0.721,5.0,6.67,9.07,5.5,0,1.2857142857142856,241.88,0.9230769230769231,0.007785501489572988,2.266
16,39.82,13,49,0.753,0.0592,0,0,2.4,0.659,3.45,3.78,8.25,8.0,0,1.8125,517.66,14.411764705882353,0.0,6.024
49,147.22,13,2,0.216,0.036,3,0,5.2,0.413,3.7,7.07,6.58,3.6,0,1.2653061224489797,1913.86,0.3225806451612903,0.014248021108179418,0.7776
9,40.94,1,8,0.128,0.0168,1,0,3.1,0.477,4.35,5.67,8.63,3.7,0,1.1111111111111112,40.94,1.9512195121951221,0.0017445482866043612,0.4736
41,44.0,11,33,0.181,0.0016,0,0,4.8,0.815,4.62,5.32,9.61,4.0,0,1.2682926829268293,484.0,5.689655172413794,0.0,0.724
41,65.26,11,39,0.626,0.0048,0,0,1.8,0.262,3.25,4.02,8.23,7.0,0,1.2682926829268293,717.86,13.928571428571429,0.0,4.382
47,41.23,24,51,0.355,0.0328,1,0,4.8,0.757,3.15,4.85,7.37,5.2,0,1.5106382978723403,989.52,8.793103448275863,0.003918757467144564,1.8459999999999999
2,113.06,1,10,0.427,0.0664,4,0,3.4,0.186,2.96,5.67,5.07,5.3,0,1.5,113.06,2.2727272727272725,0.04375617792421746,2.2630999999999997
31,68.38,1,6,0.003,0.0224,0,0,1.7,0.505,4.41,5.3,9.34,2.6,0,1.032258064516129,68.38,2.222222222222222,0.0,0.0078000000000000005
33,21.94,1,12,0.409,0.044,1,0,0.0,0.497,4.1,4.43,8.29,5.7,0,1.0303030303030303,21.94,12.0,0.004736275565123789,2.3313
48,110.07,1,72,0.106,0.0552,0,1,2.9,0.852,4.65,2.4,9.47,3.1,0,1.0208333333333333,110.07,18.461538461538463,0.0,0.3286
54,78.81,1,10,0.228,0.0296,0,0,5.1,0.679,4.39,6.23,9.29,4.1,0,1.0185185185185186,78.81,1.639344262295082,0.0,0.9348
50,102.28,13,8,0.659,0.1128,0,0,0.0,0.316,4.08,5.03,8.7,7.0,0,1.26,1329.64,8.0,0.0,4.613
37,73.35,19,55,0.605,0.024,1,0,5.2,0.537,3.33,4.62,7.58,6.8,0,1.5135135135135136,1393.6499999999999,8.870967741935484,0.002797202797202797,4.114
13,111.41,4,29,0.207,0.0008,0,0,5.5,0.506,4.4,5.52,9.4,3.8,0,1.3076923076923077,445.64,4.461538461538462,0.0,0.7866
25,52.8,13,50,0.054,0.0728,0,0,6.2,0.621,3.38,5.0,8.14,3.1,0,1.52,686.4,6.944444444444445,0.0,0.1674
2,42.18,1,22,0.319,0.1328,1,0,1.8,0.582,4.31,4.53,8.2,5.0,0,1.5,42.18,7.857142857142858,0.014434782608695653,1.595
34,47.83,1,21,0.054,0.028,2,1,4.7,0.629,3.61,5.55,7.18,3.1,0,1.0294117647058822,47.83,3.6842105263157894,0.00684596577017115,0.1674
31,89.17,8,4,0.322,0.024,2,0,1.6,0.608,5.0,5.6,8.59,4.7,0,1.2580645161290323,713.36,1.5384615384615383,0.005005213764337852,1.5134
40,91.43,11,16,0.599,0.0904,1,0,3.4,0.541,2.21,5.7,6.24,6.6,0,1.275,1005.73,3.6363636363636362,0.012486187845303866,3.9534
42,92.51,1,0,0.034,0.0168,1,0,4.0,0.756,4.62,6.37,8.9,2.7,0,1.0238095238095237,92.51,0.0,0.0016969696969696968,0.0918
53,195.25,14,10,0.262,0.0456,0,1,1.3,0.272,3.22,5.4,8.07,3.7,0,1.2641509433962264,2733.5,4.347826086956522,0.0,0.9694
45,26.94,23,9,0.124,0.0248,0,0,3.2,0.729,4.88,6.38,9.8,3.7,0,1.511111111111111,619.62,2.142857142857143,0.0,0.45880000000000004
28,76.89,8,25,0.163,0.0472,0,0,5.1,0.25,4.07,5.72,8.91,3.7,0,1.2857142857142856,615.12,4.0983606557377055,0.0,0.6031000000000001
29,53.37,1,33,0.184,0.0264,2,0,4.1,0.274,3.6,4.75,7.18,4.0,0,1.0344827586206897,53.37,6.470588235294118,0.006454767726161369,0.736
46,47.91,1,120,0.058,0.004,0,0,1.8,0.809,3.35,1.0,8.34,3.1,1,1.0217391304347827,47.91,42.85714285714286,0.0,0.17980000000000002
30,77.0,31,52,0.276,0.0744,1,0,3.4,0.433,3.51,4.57,7.6,4.5,0,2.033333333333333,2387.0,11.818181818181817,0.008651162790697674,1.242
59,66.15,15,26,0.136,0.1592,1,0,2.9,0.817,3.39,5.17,7.19,3.6,0,1.2542372881355932,992.2500000000001,6.666666666666667,0.019438339438339437,0.48960000000000004
49,81.19,25,25,0.089,0.1632,2,0,1.2,0.515,3.0,4.98,6.12,3.1,0,1.510204081632653,2029.75,11.363636363636363,0.04584269662921349,0.2759
33,39.17,9,1,0.07,0.0232,0,0,4.0,0.305,3.76,6.58,8.68,3.3,0,1.2727272727272727,352.53000000000003,0.2,0.0,0.231
18,21.04,19,2,0.216,0.0448,1,1,5.8,0.801,3.28,7.47,7.46,4.4,0,2.0555555555555554,399.76,0.29411764705882354,0.005295508274231678,0.9504
9,57.02,1,74,0.254,0.0816,0,0,3.3,0.335,5.0,2.43,9.73,4.4,1,1.1111111111111112,57.02,17.209302325581397,0.0,1.1176000000000001
46,48.25,1,7,0.585,0.2048,2,1,4.0,0.462,4.2,6.02,7.18,6.8,0,1.0217391304347827,48.25,1.4,0.050073349633251836,3.9779999999999998
54,78.87,14,34,0.133,0.0728,0,0,3.2,0.42,4.13,4.83,8.89,3.5,0,1.2592592592592593,1104.18,8.095238095238095,0.0,0.4655
36,88.0,19,28,0.127,0.0632,0,0,3.3,0.359,3.47,5.33,8.26,3.4,0,1.5277777777777777,1672.0,6.511627906976744,0.0,0.4318
51,58.65,39,14,0.36,0.092,2,0,2.1,0.222,3.0,6.3,6.36,5.2,0,1.7647058823529411,2287.35,4.516129032258064,0.024999999999999998,1.8719999999999999
39,67.8,20,15,0.292,0.104,2,0,4.0,0.552,4.76,6.25,8.08,4.6,0,1.5128205128205128,1356.0,3.0,0.02290748898678414,1.3431999999999997
35,218.02,1,47,0.398,0.208,1,0,2.2,0.656,4.03,3.42,7.67,4.5,0,1.0285714285714285,218.02,14.6875,0.023990772779700114,1.7910000000000001
28,37.52,8,36,0.309,0.024,0,0,3.6,0.821,3.02,4.67,7.94,4.9,0,1.2857142857142856,300.16,7.82608695652174,0.0,1.5141
56,277.35,1,29,0.275,0.0176,1,0,4.9,0.635,4.57,5.22,8.84,3.3,0,1.0178571428571428,277.35,4.915254237288135,0.001788617886178862,0.9075
29,280.15,8,7,0.686,0.0624,0,0,0.2,0.334,3.34,4.98,8.13,6.1,0,1.2758620689655173,2241.2,5.833333333333334,0.0,4.1846
9,115.63,1,1,0.432,0.1144,0,0,0.0,0.522,3.81,4.98,8.43,5.3,0,1.1111111111111112,115.63,1.0,0.0,2.2896
13,152.09,4,16,0.352,0.1784,1,0,1.3,0.503,3.86,4.77,7.6,4.6,0,1.3076923076923077,608.36,6.9565217391304355,0.02074418604651163,1.6191999999999998
13,24.97,1,18,0.52,0.1704,4,1,4.4,0.751,4.59,5.6,6.36,6.5,0,1.0769230769230769,24.97,3.333333333333333,0.0926086956521739,3.38
38,43.28,1,11,0.106,0.028,0,0,2.1,0.811,3.87,5.18,8.78,3.5,0,1.0263157894736843,43.28,3.5483870967741935,0.0,0.371
35,96.48,1,107,0.31,0.0032,1,0,6.0,0.769,4.71,2.03,9.03,4.6,1,1.0285714285714285,96.48,15.285714285714286,0.0003190428713858425,1.426
52,51.13,27,62,0.156,0.0824,2,1,2.9,0.582,3.77,3.77,7.16,3.8,0,1.5192307692307692,1380.51,15.897435897435898,0.020196078431372548,0.5928
27,70.72,1,64,0.159,0.0264,0,0,1.9,0.338,5.0,2.47,9.91,3.7,1,1.037037037037037,70.72,22.06896551724138,0.0,0.5883
31,25.84,8,39,0.546,0.1568,3,0,0.7,0.726,4.32,3.55,6.8,6.7,1,1.2580645161290323,206.72,22.941176470588236,0.060307692307692305,3.6582000000000003
58,52.38,30,6,0.078,0.1224,2,0,3.0,0.825,2.83,6.7,6.09,3.2,0,1.5172413793103448,1571.4,1.5,0.03452750352609309,0.24960000000000002
59,13.57,1,12,0.609,0.1672,3,0,0.3,0.514,2.87,4.53,5.31,7.2,0,1.0169491525423728,13.57,9.23076923076923,0.07949286846275752,4.3848
55,52.21,1,24,0.585,0.1664,0,0,0.4,0.322,3.76,3.97,8.21,6.8,0,1.018181818181818,52.21,17.142857142857142,0.0,3.9779999999999998
13,146.48,1,81,0.18,0.0928,2,0,4.4,0.479,3.77,2.45,7.13,3.4,1,1.0769230769230769,146.48,14.999999999999998,0.022829028290282903,0.612
20,40.55,6,3,0.449,0.0992,0,1,0.5,0.845,5.0,5.22,9.67,5.9,0,1.3,243.29999999999998,2.0,0.0,2.6491000000000002
38,77.58,1,3,0.342,0.0696,0,0,2.5,0.597,4.28,5.72,9.05,4.9,0,1.0263157894736843,77.58,0.8571428571428571,0.0,1.6758000000000002
28,176.12,15,13,0.064,0.0248,0,0,0.7,0.326,5.0,5.08,9.92,2.4,0,1.5357142857142856,2641.8,7.647058823529412,0.0,0.1536
41,22.82,11,27,0.104,0.1056,1,0,4.0,0.79,3.39,5.35,7.37,3.6,0,1.2682926829268293,251.02,5.4,0.012616487455197131,0.3744
39,90.33,30,85,0.163,0.1384,0,1,2.0,0.867,3.38,2.42,7.92,3.6,1,1.7692307692307692,2709.9,28.333333333333332,0.0,0.5868
58,76.24,15,21,0.034,0.04,0,0,5.1,0.958,4.21,6.15,9.08,2.8,0,1.2586206896551724,1143.6,3.4426229508196724,0.0,0.0952
42,55.46,1,1,0.192,0.0328,1,0,2.9,0.742,5.0,5.95,9.22,4.0,0,1.0238095238095237,55.46,0.25641025641025644,0.0032093933463796477,0.768
40,139.55,1,80,0.287,0.0744,0,0,2.4,0.516,5.0,1.83,9.75,4.2,1,1.025,139.55,23.529411764705884,0.0,1.2054
10,157.97,8,34,0.688,0.0184,1,1,0.0,0.329,4.28,3.57,8.55,6.9,0,1.8,1263.76,34.0,0.001926701570680628,4.7472
37,75.81,10,42,0.333,0.1048,1,0,4.0,0.557,4.52,4.57,8.5,4.9,0,1.2702702702702702,758.1,8.4,0.011031578947368422,1.6317000000000002
1,68.92,1,4,0.416,0.0632,1,0,1.8,0.891,4.78,5.43,8.9,5.5,0,2.0,68.92,1.4285714285714286,0.006383838383838384,2.288
2,63.91,1,17,0.306,0.0256,1,1,0.0,0.438,3.3,4.18,7.55,4.8,0,1.5,63.91,17.0,0.0029941520467836255,1.4687999999999999
1,110.6,1,41,0.119,0.1344,1,0,3.0,0.766,3.17,3.98,7.06,3.2,1,2.0,110.6,10.25,0.016674937965260546,0.3808
56,130.75,1,2,0.242,0.0392,0,0,1.3,0.74,3.66,5.37,8.53,3.9,0,1.0178571428571428,130.75,0.8695652173913044,0.0,0.9438
27,136.7,1,95,0.268,0.2424,0,0,2.8,0.68,4.37,1.22,8.56,4.1,1,1.037037037037037,136.7,25.0,0.0,1.0988
34,116.25,1,5,0.27,0.0136,2,0,4.5,0.913,3.69,6.28,7.31,4.2,0,1.0294117647058822,116.25,0.9090909090909091,0.0032731648616125156,1.1340000000000001
15,76.21,4,6,0.279,0.0168,2,0,6.1,0.756,2.48,6.87,6.09,4.5,0,1.2666666666666666,304.84,0.8450704225352114,0.004739069111424542,1.2555
59,41.85,15,1,0.037,0.108,1,1,4.5,0.958,3.76,6.95,7.73,3.0,0,1.2542372881355932,627.75,0.18181818181818182,0.012371134020618556,0.11099999999999999
25,64.62,1,20,0.305,0.0904,3,0,0.9,0.36,4.73,4.33,7.43,4.7,0,1.04,64.62,10.526315789473685,0.03217081850533808,1.4335
52,88.24,53,12,0.273,0.0296,0,1,1.7,0.79,3.64,6.63,8.54,4.4,0,2.019230769230769,4676.719999999999,4.444444444444444,0.0,1.2012000000000003
36,90.79,1,51,0.13,0.1424,1,0,2.9,0.4,2.97,3.45,6.83,3.4,1,1.0277777777777777,90.79,13.076923076923077,0.01818646232439336,0.442
36,130.04,19,17,0.273,0.0832,1,1,7.0,0.661,4.38,7.12,8.44,4.1,0,1.5277777777777777,2470.7599999999998,2.125,0.008813559322033898,1.1193
30,25.19,16,27,0.212,0.0256,1,0,6.8,0.131,4.28,6.45,8.53,4.3,0,1.5333333333333332,403.04,3.4615384615384617,0.0026862539349422876,0.9116
3,153.67,1,27,0.216,0.1952,2,0,0.8,0.15,2.64,3.95,5.66,3.6,0,1.3333333333333333,153.67,15.0,0.05861861861861862,0.7776
53,37.53,14,80,0.179,0.1896,3,0,4.7,0.453,4.95,3.03,7.32,4.0,1,1.2641509433962264,525.4200000000001,14.035087719298245,0.0683653846153846,0.716
4,403.49,4,40,0.187,0.0152,1,0,4.2,0.863,3.65,4.53,7.93,1.9,0,2.0,1613.96,7.692307692307692,0.001702127659574468,0.3553
46,114.05,12,17,0.752,0.1232,2,0,0.5,0.696,4.58,4.72,7.84,7.6,0,1.2608695652173914,1368.6,11.333333333333334,0.027873303167420815,5.715199999999999
5,191.71,3,13,0.209,0.008,0,0,0.7,0.701,5.0,4.68,9.97,3.3,0,1.6,575.13,7.647058823529412,0.0,0.6897
36,25.08,1,4,0.39,0.032,0,0,5.9,0.603,3.34,6.8,8.23,5.6,0,1.0277777777777777,25.08,0.5797101449275363,0.0,2.1839999999999997
11,58.81,1,3,0.363,0.0567999999999999,0,0,2.5,0.69,3.07,5.72,7.88,5.2,0,1.0909090909090908,58.81,0.8571428571428571,0.0,1.8876
24,48.57,7,2,0.25,0.0968,1,0,0.5,0.831,4.42,5.3,8.43,4.5,0,1.2916666666666667,339.99,1.3333333333333333,0.010265111346765641,1.125
3,72.23,1,41,0.52,0.0072,0,0,2.6,0.52,4.64,3.85,9.62,6.2,0,1.3333333333333333,72.23,11.38888888888889,0.0,3.224
34,75.49,9,8,0.313,0.0512,1,0,0.0,0.328,2.67,4.9,6.83,4.7,0,1.2647058823529411,679.41,8.0,0.006538952745849298,1.4711
48,20.11,37,2,0.335,0.0432,2,1,6.0,0.663,2.52,8.13,6.04,5.2,0,1.7708333333333335,744.0699999999999,0.2857142857142857,0.012272727272727274,1.7420000000000002
